Prioridade,Orçamento,Natureza,Tribunal de Origem,Autos do precatório,Valor Deferido,Situação,Local,Regime
Normal,2022,Alimentar,TJSC,5014989-48.2021.8.24.0000,25098.94,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5014991-18.2021.8.24.0000,18237.85,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5014992-03.2021.8.24.0000,104637.32,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5014996-40.2021.8.24.0000,14863.78,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5014998-10.2021.8.24.0000,62221.48,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015000-77.2021.8.24.0000,99626.12,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015197-32.2021.8.24.0000,23129.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015198-17.2021.8.24.0000,127066.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015635-58.2021.8.24.0000,194603.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015817-44.2021.8.24.0000,191472.89,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015869-40.2021.8.24.0000,208339.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015870-25.2021.8.24.0000,90799.06,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015871-10.2021.8.24.0000,98389.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015872-92.2021.8.24.0000,186841.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015875-47.2021.8.24.0000,4200.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015876-32.2021.8.24.0000,2785.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015877-17.2021.8.24.0000,68482.61,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015878-02.2021.8.24.0000,188951.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015880-69.2021.8.24.0000,18336.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015881-54.2021.8.24.0000,165226.65,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015883-24.2021.8.24.0000,195050.26,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015884-09.2021.8.24.0000,90689.48,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015886-76.2021.8.24.0000,36049.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015888-46.2021.8.24.0000,15743.86,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015889-31.2021.8.24.0000,64409.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015890-16.2021.8.24.0000,32722.45,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015891-98.2021.8.24.0000,86756.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015892-83.2021.8.24.0000,21435.3,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015893-68.2021.8.24.0000,50148.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5015979-39.2021.8.24.0000,20526.34,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016154-33.2021.8.24.0000,80233.03,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016155-18.2021.8.24.0000,33272.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016171-69.2021.8.24.0000,20809.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016172-54.2021.8.24.0000,67846.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016173-39.2021.8.24.0000,1074065.54,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016175-09.2021.8.24.0000,16857.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016178-61.2021.8.24.0000,19986.04,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016181-16.2021.8.24.0000,114538.52,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016182-98.2021.8.24.0000,82214.1,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016185-53.2021.8.24.0000,77259.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016283-38.2021.8.24.0000,15364.5,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016284-23.2021.8.24.0000,32546.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016480-90.2021.8.24.0000,61729.89,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016483-45.2021.8.24.0000,329628.18,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016518-05.2021.8.24.0000,72042.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016625-49.2021.8.24.0000,54654.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016626-34.2021.8.24.0000,54654.0,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016627-19.2021.8.24.0000,54654.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016646-25.2021.8.24.0000,15598.96,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016647-10.2021.8.24.0000,234211.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016648-92.2021.8.24.0000,79719.25,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016654-02.2021.8.24.0000,43916.93,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016683-52.2021.8.24.0000,28629.15,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016734-63.2021.8.24.0000,35853.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016749-32.2021.8.24.0000,35482.31,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016751-02.2021.8.24.0000,16516.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016752-84.2021.8.24.0000,66568.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016753-69.2021.8.24.0000,89008.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016755-39.2021.8.24.0000,34569.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016757-09.2021.8.24.0000,44207.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016758-91.2021.8.24.0000,20260.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016963-23.2021.8.24.0000,21880.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5016964-08.2021.8.24.0000,4795.47,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017213-56.2021.8.24.0000,63396.74,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017214-41.2021.8.24.0000,106035.67,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017229-10.2021.8.24.0000,13310.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017394-57.2021.8.24.0000,18111.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017410-11.2021.8.24.0000,18263.53,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017411-93.2021.8.24.0000,37392.67,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017418-85.2021.8.24.0000,65383.93,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017420-55.2021.8.24.0000,68446.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017427-47.2021.8.24.0000,9978.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017511-48.2021.8.24.0000,61734.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017512-33.2021.8.24.0000,34274.48,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017513-18.2021.8.24.0000,25040.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017517-55.2021.8.24.0000,54538.98,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017519-25.2021.8.24.0000,84984.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017546-08.2021.8.24.0000,400025.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5017547-90.2021.8.24.0000,33055.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018123-83.2021.8.24.0000,449292.21,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018213-91.2021.8.24.0000,28693.61,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018214-76.2021.8.24.0000,5640.74,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018217-31.2021.8.24.0000,7776.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,0001880-03.2022.5.12.0000,56321.84,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018260-65.2021.8.24.0000,48711.13,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018268-42.2021.8.24.0000,36941.23,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018273-64.2021.8.24.0000,60760.04,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018274-49.2021.8.24.0000,16398.35,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018276-19.2021.8.24.0000,61542.33,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018281-41.2021.8.24.0000,16917.62,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018287-48.2021.8.24.0000,121348.97,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018289-18.2021.8.24.0000,176543.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018290-03.2021.8.24.0000,109808.17,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018291-85.2021.8.24.0000,111113.56,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018293-55.2021.8.24.0000,100990.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018295-25.2021.8.24.0000,138814.41,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018296-10.2021.8.24.0000,409.33,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018297-92.2021.8.24.0000,215031.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018298-77.2021.8.24.0000,139947.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018300-47.2021.8.24.0000,179603.67,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018301-32.2021.8.24.0000,21681.38,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018304-84.2021.8.24.0000,15602.09,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018309-09.2021.8.24.0000,52664.33,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018334-22.2021.8.24.0000,85452.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018514-38.2021.8.24.0000,686198.26,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018516-08.2021.8.24.0000,75551.18,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018595-84.2021.8.24.0000,104430.7,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018629-59.2021.8.24.0000,49751.85,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018646-95.2021.8.24.0000,25320.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018757-79.2021.8.24.0000,67529.16,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018773-33.2021.8.24.0000,59965.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018799-31.2021.8.24.0000,17231.46,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018855-64.2021.8.24.0000,36202.55,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018856-49.2021.8.24.0000,284658.45,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018941-35.2021.8.24.0000,44884.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018950-94.2021.8.24.0000,57857.92,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018952-64.2021.8.24.0000,24898.26,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018974-25.2021.8.24.0000,34525.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018976-92.2021.8.24.0000,226640.08,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018977-77.2021.8.24.0000,120938.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018978-62.2021.8.24.0000,94401.09,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5018979-47.2021.8.24.0000,25700.04,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,0001893-02.2022.5.12.0000,16622.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019093-83.2021.8.24.0000,23543.38,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019176-02.2021.8.24.0000,38262.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019177-84.2021.8.24.0000,38262.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019233-20.2021.8.24.0000,89612.36,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019307-74.2021.8.24.0000,4582.66,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019308-59.2021.8.24.0000,4271.5,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019309-44.2021.8.24.0000,4180.8,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019312-96.2021.8.24.0000,53238.14,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019314-66.2021.8.24.0000,5354.46,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019316-36.2021.8.24.0000,3979.87,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019332-87.2021.8.24.0000,91593.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019440-19.2021.8.24.0000,18513.13,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019489-60.2021.8.24.0000,680.22,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019508-66.2021.8.24.0000,160085.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019526-87.2021.8.24.0000,1727.25,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019537-19.2021.8.24.0000,4809.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019539-86.2021.8.24.0000,45421.88,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019548-48.2021.8.24.0000,96288.35,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019553-70.2021.8.24.0000,71485.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019561-47.2021.8.24.0000,88966.32,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019591-82.2021.8.24.0000,43097.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019598-74.2021.8.24.0000,157568.34,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019600-44.2021.8.24.0000,120628.5,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019601-29.2021.8.24.0000,144504.45,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019602-14.2021.8.24.0000,59402.51,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019603-96.2021.8.24.0000,150681.11,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019605-66.2021.8.24.0000,197881.95,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019606-51.2021.8.24.0000,80573.57,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019607-36.2021.8.24.0000,114527.21,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019614-28.2021.8.24.0000,59936.16,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019624-72.2021.8.24.0000,17053.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019625-57.2021.8.24.0000,58100.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019704-36.2021.8.24.0000,37477.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019716-50.2021.8.24.0000,65884.19,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019837-78.2021.8.24.0000,28403.64,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019841-18.2021.8.24.0000,31388.12,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019877-60.2021.8.24.0000,19720.72,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019880-15.2021.8.24.0000,71466.83,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019881-97.2021.8.24.0000,10354.65,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019882-82.2021.8.24.0000,1211.09,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019883-67.2021.8.24.0000,9927.2,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019884-52.2021.8.24.0000,16558.37,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019885-37.2021.8.24.0000,52669.05,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019886-22.2021.8.24.0000,150487.2,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019887-07.2021.8.24.0000,4528.44,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019888-89.2021.8.24.0000,11832.91,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019889-74.2021.8.24.0000,14074.41,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019890-59.2021.8.24.0000,49317.42,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019891-44.2021.8.24.0000,20610.46,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019892-29.2021.8.24.0000,7493.17,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5019893-14.2021.8.24.0000,4671.02,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020056-91.2021.8.24.0000,40556.85,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020057-76.2021.8.24.0000,4051.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020058-61.2021.8.24.0000,121253.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020059-46.2021.8.24.0000,4051.82,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020061-16.2021.8.24.0000,121253.69,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020250-91.2021.8.24.0000,14305.74,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020254-31.2021.8.24.0000,29021.85,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020256-98.2021.8.24.0000,5893.6,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020258-68.2021.8.24.0000,40157.6,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020260-38.2021.8.24.0000,55246.79,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020451-83.2021.8.24.0000,44650.01,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020453-53.2021.8.24.0000,26169.95,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020509-86.2021.8.24.0000,26332.24,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020510-71.2021.8.24.0000,17097.13,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020511-56.2021.8.24.0000,23996.56,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020512-41.2021.8.24.0000,18797.49,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020514-11.2021.8.24.0000,41881.58,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020515-93.2021.8.24.0000,26307.06,Indefinido,Estado de Santa Catarina,Especial
Normal,2022,Alimentar,TJSC,5020516-78.2021.8.24.0000,41413.92,Indefinido,Estado de Santa Catarina,Especial
